sale_id,sale_date,year,month,store_name,location,store_type,product_name,category,quantity,unit_price,discount_amount,total_sales,cost_price,gross_profit,payment_method
SALE-100614,2023-09-03,2023,9,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,1000,25600,2600,7400,Cash
SALE-100615,2025-09-03,2025,9,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,0,43200,3300,13500,POS
SALE-100616,2025-06-01,2025,6,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,POS
SALE-100617,2025-10-19,2025,10,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,Transfer
SALE-100618,2024-02-11,2024,2,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,9,3800,500,33700,2600,10300,POS
SALE-100619,2025-08-31,2025,8,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,12,5200,500,61900,3600,18700,Transfer
SALE-100620,2025-02-10,2025,2,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,3,4200,1000,11600,3000,2600,Transfer
SALE-100621,2023-04-26,2023,4,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,1,4500,0,4500,3200,1300,Cash
SALE-100622,2025-04-19,2025,4,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,Cash
SALE-100623,2025-07-31,2025,7,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,POS
SALE-100624,2024-11-13,2024,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,10,5200,1000,51000,3600,15000,POS
SALE-100625,2023-10-04,2023,10,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,9,5200,1000,45800,3600,13400,Transfer
SALE-100626,2024-11-26,2024,11,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,3,3800,0,11400,2600,3600,POS
SALE-100627,2023-04-23,2023,4,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,1000,2800,2600,200,Cash
SALE-100628,2023-01-01,2023,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Cash
SALE-100629,2023-07-07,2023,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,4,4500,500,17500,3200,4700,POS
SALE-100630,2024-12-03,2024,12,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,POS
SALE-100631,2024-02-18,2024,2,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,1000,10400,2600,2600,Transfer
SALE-100632,2025-06-28,2025,6,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,13,4200,1000,53600,3000,14600,POS
SALE-100633,2023-02-14,2023,2,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,POS
SALE-100634,2025-07-24,2025,7,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,10,5200,1000,51000,3600,15000,POS
SALE-100635,2023-11-18,2023,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,13,5200,1000,66600,3600,19800,Transfer
SALE-100636,2024-05-22,2024,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,500,29900,2600,9100,POS
SALE-100637,2024-09-23,2024,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,Transfer
SALE-100638,2023-11-17,2023,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Cash
SALE-100639,2025-12-12,2025,12,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,Transfer
SALE-100640,2023-12-03,2023,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,10,5200,1000,51000,3600,15000,POS
SALE-100641,2024-10-21,2024,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,12,5200,0,62400,3600,19200,Cash
SALE-100642,2024-02-12,2024,2,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,500,61900,3300,19000,Transfer
SALE-100643,2025-02-14,2025,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,500,33100,3300,10000,POS
SALE-100644,2025-04-29,2025,4,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Cash
SALE-100645,2025-09-17,2025,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,POS
SALE-100646,2023-10-21,2023,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,8,5200,0,41600,3600,12800,POS
SALE-100647,2023-11-21,2023,11,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,13,4500,1000,57500,3200,15900,Transfer
SALE-100648,2024-09-24,2024,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,0,11400,2600,3600,Transfer
SALE-100649,2024-03-03,2024,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Transfer
SALE-100650,2023-05-21,2023,5,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,6,4500,1000,26000,3200,6800,Transfer
SALE-100651,2024-02-05,2024,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,Transfer
SALE-100652,2024-09-23,2024,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,7,5200,0,36400,3600,11200,Cash
SALE-100653,2023-08-23,2023,8,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,1,4200,1000,3200,3000,200,Transfer
SALE-100654,2024-03-06,2024,3,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,5,4500,1000,21500,3200,5500,Transfer
SALE-100655,2025-03-20,2025,3,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,6,4200,1000,24200,3000,6200,Transfer
SALE-100656,2024-06-23,2024,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,2,3800,1000,6600,2600,1400,POS
SALE-100657,2023-08-15,2023,8,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,12,4500,500,53500,3200,15100,Cash
SALE-100658,2025-11-02,2025,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,13,4200,1000,53600,3000,14600,Transfer
SALE-100659,2025-06-16,2025,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,6,4500,500,26500,3200,7300,POS
SALE-100660,2025-08-09,2025,8,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,Transfer
SALE-100661,2023-06-11,2023,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,POS
SALE-100662,2025-07-28,2025,7,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,8,4800,0,38400,3300,12000,POS
SALE-100663,2025-12-24,2025,12,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,12,4200,500,49900,3000,13900,Transfer
SALE-100664,2023-02-18,2023,2,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,5,5200,1000,25000,3600,7000,Transfer
SALE-100665,2023-02-22,2023,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,POS
SALE-100666,2025-05-17,2025,5,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,9,3800,500,33700,2600,10300,Transfer
SALE-100667,2024-09-05,2024,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,1000,27800,3300,8000,Cash
SALE-100668,2023-06-20,2023,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,10,4800,1000,47000,3300,14000,POS
SALE-100669,2023-08-18,2023,8,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,1000,32600,3300,9500,Transfer
SALE-100670,2024-04-09,2024,4,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,10,4800,1000,47000,3300,14000,Transfer
SALE-100671,2023-06-24,2023,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,5,5200,0,26000,3600,8000,Transfer
SALE-100672,2024-10-26,2024,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,Cash
SALE-100673,2023-01-12,2023,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,4,4200,0,16800,3000,4800,Transfer
SALE-100674,2024-09-14,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,11,4500,1000,48500,3200,13300,Cash
SALE-100675,2025-09-09,2025,9,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,6,4200,500,24700,3000,6700,Transfer
SALE-100676,2024-05-03,2024,5,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,2,5200,1000,9400,3600,2200,Cash
SALE-100677,2024-04-15,2024,4,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,Cash
SALE-100678,2024-09-22,2024,9,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Transfer
SALE-100679,2024-06-23,2024,6,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,1,4500,500,4000,3200,800,POS
SALE-100680,2023-12-28,2023,12,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Transfer
SALE-100681,2023-09-24,2023,9,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Transfer
SALE-100682,2025-05-12,2025,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,Cash
SALE-100683,2024-07-17,2024,7,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,500,42700,3300,13000,Transfer
SALE-100684,2024-05-03,2024,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,1,5200,0,5200,3600,1600,Cash
SALE-100685,2023-12-27,2023,12,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,Transfer
SALE-100686,2023-01-15,2023,1,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,5,5200,0,26000,3600,8000,Cash
SALE-100687,2024-08-20,2024,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,Transfer
SALE-100688,2023-01-03,2023,1,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Cash
SALE-100689,2024-09-11,2024,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,11,4500,0,49500,3200,14300,POS
SALE-100690,2025-05-12,2025,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,Transfer
SALE-100691,2024-07-13,2024,7,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,Cash
SALE-100692,2023-12-23,2023,12,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,3,5200,500,15100,3600,4300,Transfer
SALE-100693,2025-05-19,2025,5,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,Transfer
SALE-100694,2025-03-07,2025,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,2,4200,0,8400,3000,2400,Transfer
SALE-100695,2023-09-02,2023,9,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,Cash
SALE-100696,2023-12-28,2023,12,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Transfer
SALE-100697,2025-11-28,2025,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,1000,14200,2600,3800,POS
SALE-100698,2023-04-03,2023,4,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,0,43200,3300,13500,POS
SALE-100699,2023-06-20,2023,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,POS
SALE-100700,2024-03-31,2024,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Cash
SALE-100701,2023-01-10,2023,1,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,6,4500,1000,26000,3200,6800,Transfer
SALE-100702,2024-10-28,2024,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,1000,2800,2600,200,Cash
SALE-100703,2024-08-27,2024,8,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Lotion,Body Care,3,4500,1000,12500,3200,2900,Cash
SALE-100704,2024-12-18,2024,12,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,1000,66600,3600,19800,Cash
SALE-100705,2024-11-23,2024,11,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,POS
SALE-100706,2025-12-17,2025,12,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,4,4200,1000,15800,3000,3800,Transfer
SALE-100707,2023-11-11,2023,11,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,POS
SALE-100708,2023-12-20,2023,12,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Cash
SALE-100709,2024-10-12,2024,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,500,18500,2600,5500,POS
SALE-100710,2024-02-07,2024,2,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,7,4800,500,33100,3300,10000,Transfer
SALE-100711,2023-11-23,2023,11,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Transfer
SALE-100712,2025-05-23,2025,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,Cash
SALE-100713,2024-07-06,2024,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Transfer
SALE-100714,2025-04-15,2025,4,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,5,3800,0,19000,2600,6000,Transfer
SALE-100715,2023-02-09,2023,2,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,POS
SALE-100716,2025-10-24,2025,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Transfer
SALE-100717,2024-09-19,2024,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,5,4200,500,20500,3000,5500,POS
SALE-100718,2023-06-30,2023,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,13,4500,0,58500,3200,16900,POS
SALE-100719,2024-11-10,2024,11,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,13,4200,1000,53600,3000,14600,Transfer
SALE-100720,2024-01-19,2024,1,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,1000,56600,3300,17000,POS
SALE-100721,2024-02-24,2024,2,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,13,4200,500,54100,3000,15100,POS
SALE-100722,2023-11-02,2023,11,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Lotion,Body Care,11,4500,500,49000,3200,13800,POS
SALE-100723,2024-05-10,2024,5,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,7,4800,1000,32600,3300,9500,POS
SALE-100724,2023-08-01,2023,8,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,Transfer
SALE-100725,2025-07-26,2025,7,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,2,3800,500,7100,2600,1900,POS
SALE-100726,2024-06-04,2024,6,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,Cash
SALE-100727,2025-02-23,2025,2,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,500,42700,3300,13000,Cash
SALE-100728,2025-05-18,2025,5,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,1,4500,500,4000,3200,800,Cash
SALE-100729,2024-07-16,2024,7,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,9,4500,500,40000,3200,11200,POS
SALE-100730,2023-04-14,2023,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,Transfer
SALE-100731,2024-02-11,2024,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,Cash
SALE-100732,2025-02-01,2025,2,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,POS
SALE-100733,2023-09-19,2023,9,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,5,4800,500,23500,3300,7000,Cash
SALE-100734,2024-07-14,2024,7,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,7,4200,1000,28400,3000,7400,Cash
SALE-100735,2025-08-20,2025,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,4,4800,0,19200,3300,6000,Cash
SALE-100736,2025-04-30,2025,4,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,3,4800,1000,13400,3300,3500,POS
SALE-100737,2025-04-05,2025,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,500,67100,3600,20300,Transfer
SALE-100738,2025-07-13,2025,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,1,4500,0,4500,3200,1300,Transfer
SALE-100739,2023-07-12,2023,7,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,1000,21800,2600,6200,Cash
SALE-100740,2024-10-20,2024,10,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,Cash
SALE-100741,2024-03-27,2024,3,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,8,5200,0,41600,3600,12800,Transfer
SALE-100742,2023-11-09,2023,11,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,1000,6600,2600,1400,Transfer
SALE-100743,2024-08-17,2024,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,4,5200,1000,19800,3600,5400,Cash
SALE-100744,2023-04-23,2023,4,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Transfer
SALE-100745,2023-05-20,2023,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,POS
SALE-100746,2025-12-28,2025,12,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,0,3800,2600,1200,POS
SALE-100747,2023-01-19,2023,1,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,POS
SALE-100748,2024-07-12,2024,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,POS
SALE-100749,2024-01-26,2024,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,Cash
SALE-100750,2023-12-04,2023,12,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,9,4500,1000,39500,3200,10700,POS
SALE-100751,2023-07-21,2023,7,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,Cash
SALE-100752,2024-11-11,2024,11,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,10,5200,1000,51000,3600,15000,Cash
SALE-100753,2025-10-15,2025,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,2,5200,0,10400,3600,3200,Transfer
SALE-100754,2023-07-27,2023,7,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,8,4800,0,38400,3300,12000,POS
SALE-100755,2023-01-22,2023,1,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,7,3800,500,26100,2600,7900,Transfer
SALE-100756,2024-10-30,2024,10,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,11,4800,0,52800,3300,16500,POS
SALE-100757,2023-05-28,2023,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,Transfer
SALE-100758,2025-03-12,2025,3,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,500,22300,2600,6700,Transfer
SALE-100759,2023-03-14,2023,3,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,11,4500,1000,48500,3200,13300,Transfer
SALE-100760,2024-05-22,2024,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,4,4200,0,16800,3000,4800,Transfer
SALE-100761,2023-09-23,2023,9,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,500,22300,2600,6700,Cash
SALE-100762,2025-06-09,2025,6,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,Cash
SALE-100763,2023-10-11,2023,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,13,4500,1000,57500,3200,15900,Transfer
SALE-100764,2025-03-27,2025,3,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,3,4800,0,14400,3300,4500,POS
SALE-100765,2023-02-15,2023,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,10,4500,0,45000,3200,13000,Transfer
SALE-100766,2023-02-23,2023,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,Cash
SALE-100767,2024-01-02,2024,1,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Transfer
SALE-100768,2025-07-03,2025,7,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,500,4300,3300,1000,Cash
SALE-100769,2025-11-30,2025,11,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,Transfer
SALE-100770,2024-01-04,2024,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,POS
SALE-100771,2023-03-10,2023,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,8,5200,500,41100,3600,12300,Cash
SALE-100772,2025-08-03,2025,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,1,5200,500,4700,3600,1100,POS
SALE-100773,2024-09-30,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,11,4800,500,52300,3300,16000,Cash
SALE-100774,2024-05-18,2024,5,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,Transfer
SALE-100775,2024-08-25,2024,8,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,14,3800,0,53200,2600,16800,Cash
SALE-100776,2024-05-23,2024,5,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,9,3800,500,33700,2600,10300,Cash
SALE-100777,2025-03-06,2025,3,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Transfer
SALE-100778,2025-05-02,2025,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,10,4200,500,41500,3000,11500,Transfer
SALE-100779,2025-01-11,2025,1,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,2,4800,1000,8600,3300,2000,Transfer
